Run,Model,Observed,Predicted,Delta
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,1,0
23,baseline + ancestry,1,1,0
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,1,0,1
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,0,0
23,baseline + ancestry,0,1,-1
23,baseline + ancestry,1,1,0
23,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,1,1,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,1,-1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,0,0,0
24,baseline + ancestry,1,0,1
24,baseline + ancestry,1,0,1
